,"TJB TWO INVESTMENTS, LLC 
Trade Name: HARD TO FIND 4/20",DAAA-VYWB-SD7K,STEVE@DERRYBERRYLAW.COM,4055286569,ARDMORE,73401,CARTER
0,"TJB TWO INVESTMENTS, LLC 
Trade Name: HARD TO FIND 4/20",DAAA-VYWB-SD7K,STEVE@DERRYBERRYLAW.COM,4055286569,ARDMORE,73401,CARTER
1,"TRU RELEAF, LLC 
Trade Name:",DAAA-NK0Q-ZJGV,LDSHORTER@CABLEONE.NET,5802229089,ARDMORE,73401,CARTER
2,"YUM YUM FARMS LLC 
Trade Name: YUM YUM FARMS",DAAA-V18I-QYW8,ZEMLICKAMICHAEL@GMAIL.COM,2108575992,ARDMORE,73401,CARTER
3,"1 PEAK PARTNERS INC. 
Trade Name: DBA AQUILA DISPENSARY",DAAA-4JNS-LR58,AQUILAPHIL@GMAIL.COM,8187319876,ARDMORE,73401,CARTER
4,"2WHITES AND BOSA LLC 
Trade Name: INDEPENDENCE FARMS 2",DAAA-NJKE-KQIH,BOBBYJOWHITE3@GMAIL.COM,5805043294,ARDMORE,73401,CARTER
5,"120 KRAVE'S LLC 
Trade Name:",DAAA-2PZY-UZAR,KRAVEDISPENSARY@GMAIL.COM,9032676815,ARDMORE,73401,CARTER
6,"420 GREEN GRASS CORPORATION 
Trade Name: 420 GREEN GRASS CORPORATION",DAAA-N1DT-3FKW,OKCDISP@YAHOO.COM,2544850894,ARDMORE,73401,CARTER
7,"THE 420 SPOT LLC 
Trade Name: THE 420 SPOT",DAAA-EKRZ-WQFU,TJBERRYI@YAHOO.COM,5802223884,ARDMORE,73401,CARTER
8,"STATE LINE DISPENSARY LLC 
Trade Name: STATE LINE DISPENSARY OF ARKOMA",DAAA-VK5X-B7UI,DEREKNETZ@GMAIL.COM,9187746137,ARKOMA,74901,LE FLORE
9,"S & W HEMPIRE DISPENSARY 
Trade Name: S & W HEMPIRE DISPENSARY",DAAA-EKJR-OX1E,JASONSKILLERN@GMAIL.COM,4056237587,ASHER,74826,POTTAWATOMIE
10,"GENERATION GREEN, LLC 
Trade Name: GENERATION GREEN LLC",DAAA-E1CL-JWFU,"GENERATIONGREEN18@GMAIL.CO
M",5802392128,ATOKA,74525,ATOKA
11,"JD BURKHALTER LLC 
Trade Name: THE CANNABIS CURE","DAAA-VK2L-
AGOM",JERRYBURKHALTER@GMAIL.COM,5802392301,ATOKA,74525,ATOKA
12,"KINGS RESERVES LLC 
Trade Name: KINGS RESERVES",DAAA-4J55-TIOW,TODD@KINGSRESERVES.COM,5804369292,ATOKA,74525,ATOKA
13,"MIDWESTERN BOTANICAL CURES LLC 
Trade Name: A TOKIN OKIE",DAAA-E1OL-OLSX,ATOGENETICS@GMAIL.COM,5803782629,ATOKA,74525,ATOKA
14,"MJS SHOPPE LLC 
Trade Name: MJ'S SHOPPE",DAAA-4YOC-ERME,MJSSHOPPE2019@YAHOO.COM,5803646008,ATOKA,74525,ATOKA
