,"MABS MARKET, LLC 
Trade Name: MABS MARKET",DAAA-4JHG-ONKO,"MABSNATURALSOLUTIONS@GMAIL
.COM",4054209013,NORMAN,73071,CLEVELAND
0,"MABS MARKET, LLC 
Trade Name: MABS MARKET",DAAA-4JHG-ONKO,"MABSNATURALSOLUTIONS@GMAIL
.COM",4054209013,NORMAN,73071,CLEVELAND
1,"MR. GREEN LLC 
Trade Name:",DAAA-N1JJ-WFNH,ARABRITO0788.AB@GMAIL.COM,4058218366,NORMAN,73071,CLEVELAND
2,"THE GAS STATION INC. 
Trade Name: THE GAS STATION INC.-  LIFE ORGANICS",DAAA-N1CU-QK5Y,ADMIN@LIFEORGANICS.NET,9402059069,NORMAN,73071,CLEVELAND
3,"TRIFECTA FARMS, LLC 
Trade Name: TRIFECTA FARMS, LLC","DAAA-8ZGM-
MDAT",VINCENT1107@AOL.COM,4052231078,NORMAN,73071,CLEVELAND
4,"UWD OK LLC 
Trade Name: UWD",DAAA-4K8Y-KZF1,UWDOK1@GMAIL.COM,4059239734,NORMAN,73071,CLEVELAND
5,"BACKDOOR DISPENSARY LLC 
Trade Name: BACKDOOR DISPENSARY",DAAA-TRRY-WART,DOBBINS.C@GMAIL.COM,4054092013,NORMAN,73072,CLEVELAND
6,"DR. DAVE INC. 
Trade Name: NEXT ELEVATION",DAAA-BPES-EW3S,NEXTELEVATION2@GMAIL.COM,4056305386,NORMAN,73072,CLEVELAND
7,"GREEN MEDICAL PATIENTS LLC 
Trade Name: GREENDOCTOR 420","DAAA-HWYE-
7WLN",CHRIS@GREENDOC420.COM,2546308556,NORMAN,73072,CLEVELAND
8,"JHWOK LLC 
Trade Name: GREEN BUFFALO",DAAA-4J0Z-YQZW,JWFISHCITY@GMAIL.COM,4056377272,NORMAN,73072,CLEVELAND
9,"KSPM MEDICAL LLC 
Trade Name: CBD PLUS USA",DAAA-N1BC-INFV,SHAWNPMH88@YAHOO.COM,4054732662,NORMAN,73072,CLEVELAND
10,"MJ WELLNESS LLC 
Trade Name: THE HONEYPOT SHOP",DAAA-V1WV-RCNF,HONEYPOTNORMAN@GMAIL.COM,4057409831,NORMAN,73072,CLEVELAND
11,"SOOTHE LLC 
Trade Name: HI ROOTS",DAAA-41Z1-JIAQ,SAM003@ME.COM,4056005241,NORMAN,73072,CLEVELAND
12,"SUB HC LUV LLC 
Trade Name: SUPERB HERB CO",DAAA-VYMD-HLCL,SUPERBHERBCO1@GMAIL.COM,4054569552,NORMAN,73072,CLEVELAND
13,"THE GAS STATION INC. 
Trade Name: LIFE ORGANICS RETAIL INC.",DAAA-4YHC-3TPP,JIM@EIM.IO,9402059069,NORMAN,73072,CLEVELAND
14,"THE GOOD PLACE, LLC 
Trade Name: THE GOOD PLACE, LLC",DAAA-VKLL-RGT6,JAVARGIN@GMAIL.COM,4053879487,NORMAN,73072,CLEVELAND
