,"CANNA EXPRESS LLC 
Trade Name:",DAAA-4KNZ-6JHU,GHUFFMAN@IWREALTY.COM,4057522525,OKLAHOMA CITY,73116,OKLAHOMA
0,"CANNA EXPRESS LLC 
Trade Name:",DAAA-4KNZ-6JHU,GHUFFMAN@IWREALTY.COM,4057522525,OKLAHOMA CITY,73116,OKLAHOMA
1,"CANNAGROW LLC 
Trade Name: PHARMACANNA",DAAA-NY3H-WBSK,JOHNNY@CGLLCOK.COM,9543050078,OKLAHOMA CITY,73116,OKLAHOMA
2,"DTHD RETAIL INC 
Trade Name: FIREHOUSE CANNABIS CO",DAAA-VJ4V-XZML,CSISERVICESOKC@GMAIL.COM,4054569997,OKLAHOMA CITY,73116,OKLAHOMA
3,"EARTH'S ESSENTIALS, LLC 
Trade Name: YOUR 420 STORE",DAAA-VQLJ-WG1I,ZARICOLE@ICLOUD.COM,5128847757,OKLAHOMA CITY,73116,OKLAHOMA
4,"GFAW, INC. 
Trade Name: GAS FACTORY",DAAA-NKXF-5M39,GFAW2019@GMAIL.COM,6103121226,OKLAHOMA CITY,73116,OKLAHOMA
5,"GREEN MEDICAL PATIENTS LLC 
Trade Name: GREENDOCTOR 420",DAAA-PGCW-F88U,CHRIS@GREENDOC420.COM,2546308556,OKLAHOMA CITY,73116,OKLAHOMA
6,"GREEN SEED WELLNESS, LLC 
Trade Name:",DAAA-E11Q-SCZV,STEVESGREENSOKC@GMAIL.COM,4055038276,OKLAHOMA CITY,73116,OKLAHOMA
7,"JHC ENTERPRISES LLC 
Trade Name: JHC ENTERPRISE LLC","DAAA-N1GU-
OGZO",ZANE945@GMAIL.COM,9172545151,OKLAHOMA CITY,73116,OKLAHOMA
8,"LJSLAW, LLC 
Trade Name: CURE OKLAHOMA",DAAA-41OD-EZ9P,GAUTREAUX55@HOTMAIL.COM,4056409210,OKLAHOMA CITY,73116,OKLAHOMA
9,"MARITEQ DISPENSARIES LLC 
Trade Name: MARITEQ",DAAA-4KTC-FSXR,MARITEQ@MARITEQMC.COM,9366899222,OKLAHOMA CITY,73116,CLEVELAND
10,"OUTTAHEAD LLC 
Trade Name: THE GREEN ROOM CANNABIS COMPANY","DAAA-VKOY-
WNEE","STEPH@SOUTHERNOKCANNACONS
ULTANTS.COM",4053809566,OKLAHOMA CITY,73116,OKLAHOMA
11,"PASOLINDO LLC 
Trade Name: STARBUDS",DAAA-EJ6K-39DH,LAKEHEFNER@STARBUDS.US,4058754013,OKLAHOMA CITY,73116,OKLAHOMA
12,"SUGAR LEAF 
Trade Name: CALI ROOTS",DAAA-EJIL-OQXX,JRJOHN2002@GMAIL.COM,3168060001,OKLAHOMA CITY,73116,OKLAHOMA
13,"THE GREEN COLLECTIVE DISPENSARY, LLC 
Trade Name: THE GREEN COLLECTIVE",DAAA-4YSV-JWKB,TRJRGIES@ATT.NET,4053063414,OKLAHOMA CITY,73116,OKLAHOMA
14,"KESHIA'S KUSH LLC 
Trade Name:",DAAA-4KX7-1JGQ,KBLAKES22@YAHOO.COM,4055093006,OKLAHOMA CITY,73117,OKLAHOMA
