,"BB BUDZ, LLC 
Trade Name: OKIE ROOTS CANNABIS COMPANY",DAAA-EJFD-2GIZ,BRAD@OKIEROOTS.COM,4057400093,OKLAHOMA CITY,73127,OKLAHOMA
0,"BB BUDZ, LLC 
Trade Name: OKIE ROOTS CANNABIS COMPANY",DAAA-EJFD-2GIZ,BRAD@OKIEROOTS.COM,4057400093,OKLAHOMA CITY,73127,OKLAHOMA
1,"BEST LEAF ONE INC 
Trade Name: GANJA CITY",DAAA-VKJF-K3OP,CAPTBUGS@HOTMAIL.COM,4058127815,OKLAHOMA CITY,73127,OKLAHOMA
2,"EDGE ENTERPRISES, LLC 
Trade Name: GREEN DOG DISPENSARY","DAAA-NKAM-
N3OB",JASONPMACKEY74@GMAIL.COM,4057065122,OKLAHOMA CITY,73127,OKLAHOMA
3,"GANJA, LLC 
Trade Name: GANJA",DAAA-6DLO-8O1C,BK4BIZ1@GMAIL.COM,6823651030,OKLAHOMA CITY,73127,OKLAHOMA
4,"GIGGLY BUSH LLC 
Trade Name: GIGGLY BUSH","DAAA-WFDC-
6Y5M","TDTHOMPSON1971@HOTMAIL.CO
M",4056198023,OKLAHOMA CITY,73127,CANADIAN
5,"GRATEFUL MED 
Trade Name: GRATEFUL MED DISPENSARY",DAAA-E1OO-ZRML,SHARPER1053@GMAIL.COM,4054172493,OKLAHOMA CITY,73127,OKLAHOMA
6,"GREEN ST. LLC 
Trade Name: CAKED CANNABIS",DAAA-MRRY-QQJP,CAKED405@GMAIL.COM,4056725388,OKLAHOMA CITY,73127,OKLAHOMA
7,"GREEN VIBES DISPENSARY LLC 
Trade Name:",DAAA-4JBN-0KZI,YOLANDA.PUENTE@YAHOO.COM,4056377475,OKLAHOMA CITY,73127,OKLAHOMA
8,"KUSH LAND, LLC 
Trade Name: KUSH LAND, LLC",DAAA-80HL-OE32,KUSHLAND8139D@YAHOO.COM,4059196785,OKLAHOMA CITY,73127,OKLAHOMA
9,"NICE LEAF LLC 
Trade Name: ZIGGYZ PLUS",DAAA-V7T5-QNG5,REZAFAZEL1894TEH@YAHOO.COM,4052408391,OKLAHOMA CITY,73127,OKLAHOMA
10,"OKC CONNOISSEUR CANNABIS, LLC 
Trade Name:",DAAA-EKMS-FCTU,TOPKOV@AOL.COM,4054939380,OKLAHOMA CITY,73127,OKLAHOMA
11,"PERFECT TWIST LLC 
Trade Name: PERFECT TWIST",DAAA-ZZSP-JUEC,TRUONGJPHAM@GMAIL.COM,4052194685,OKLAHOMA CITY,73127,OKLAHOMA
12,"PURPLE PUDDLE GROWERS LLC 
Trade Name: KUSH GARDENS",DAAA-VJIW-GD7L,MASONBRIANNE3@GMAIL.COM,4056691938,OKLAHOMA CITY,73127,OKLAHOMA
13,"SPACE AGE GREENERY INC 
Trade Name: SPACE AGE",DAAA-IID6-JD8A,SPACEAGEGREENARY@GMAIL.COM,4055006090,OKLAHOMA CITY,73127,OKLAHOMA
14,"THE POTHOUSE DISPENSARY LLC 
Trade Name: THE POT HOUSE",DAAA-EY90-AFHH,"THEPOTHOUSEDISPENSARY@GMAIL
.COM",4243818822,OKLAHOMA CITY,73127,OKLAHOMA
