,"PURAVERDE DISPENSARY 81 STREET LLC. 
Trade Name: CHACO VALLEY DISPENSARY",DAAA-EY9V-RHNT,RYAN@BUFFALOROZE.COM,4796533452,BROKEN ARROW,74014,WAGONER
0,"PURAVERDE DISPENSARY 81 STREET LLC. 
Trade Name: CHACO VALLEY DISPENSARY",DAAA-EY9V-RHNT,RYAN@BUFFALOROZE.COM,4796533452,BROKEN ARROW,74014,WAGONER
1,"318, INC 
Trade Name: HAMILTONS BUD AND BLOOM",DAAA-VY2E-AW9U,"HAMILTONSDISPENSARY@GMAIL.C
OM",9188503863,BROKEN ARROW,74012,TULSA
2,"FROSTY PINES LLC 
Trade Name: FROSTY PINES DISPENSARY",DAAA-EYQK-SJPU,"FROSTYPINESDISPENSARY@GMAIL.
COM",4057575133,BROKEN BOW,74728,MCCURTAIN
3,"GOOD GRASS CO LLC 
Trade Name: GOOD GRASS CO LLC",DAAA-MRDM-J3JH,"STEPHANIAN.FAMILY.INVESTMENTS
@GMAIL.COM",2147383757,BROKEN BOW,74728,MCCURTAIN
4,"LEAVES OF GRASS INC 
Trade Name: LEAVES OF GRASS",DAAA-4KJN-9SOV,LOGDISPENSARY@GMAIL.COM,4055506250,BROKEN BOW,74728,MCCURTAIN
5,"MOUNTAIN FORK CANNA CURE CORPORATION 
Trade Name: MCCURTAIN COUNTY GOLD",DAAA-E1ZX-UPBZ,KRISTANMORRIS1@GMAIL.COM,4054089304,BROKEN BOW,74728,MCCURTAIN
6,"NOVA CANNABIS COMPANY LLC 
Trade Name:",DAAA-NGOX-SNRE,TERRIEGOSSETT@GMAIL.COM,3615826197,BROKEN BOW,74728,MCCURTAIN
7,"RED RIVER REMEDIES, LLC 
Trade Name: KANNA KURES HOCHATOWN",DAAA-NKYQ-X7ZA,ZILJIANAGUIRRE@GMAIL.COM,4699689451,BROKEN BOW,74728,MCCURTAIN
8,"ROBOT PHARMER LLC 
Trade Name: ROBOT PHARMER LLC",DAAA-VJTQ-INKW,"JOSHWHEAT@ROBOTPHARMER.CO
M",8172711339,BROKEN BOW,74728,MCCURTAIN
9,"STONERICH HERB, LLC 
Trade Name: STONERICH HERB, LLC",DAAA-YCL6-0DKH,STONESCOGGIN@GMAIL.COM,5802120168,BROKEN BOW,74728,MCCURTAIN
10,"STONERICH HERB, LLC 
Trade Name: STONERICH HERB, LLC",DAAA-X4JL-TZMU,STONESCOGGIN@GMAIL.COM,5802120168,BROKEN BOW,74728,MCCURTAIN
11,"THE BUD BUFFET 
Trade Name: THE BUD BUFFET","DAAA-RSLG-
QMCM",THEBUDBUFFET@HOTMAIL.COM,8705823832,BROKEN BOW,74728,MCCURTAIN
12,"THE MEDICAL JOINT DISPENSARY, LLC 
Trade Name:",DAAA-TXA5-38WH,MEDICALJOINT@YAHOO.COM,5802122434,BROKEN BOW,74728,MCCURTAIN
13,"WILD HERB WELLNESS LLC 
Trade Name: WILD HERB ;WELLNESS LLC",DAAA-N1Z8-KBND,CASSANDRAMEEK@GMAIL.COM,5802369814,BROKEN BOW,74728,MCCURTAIN
14,"FERN LLC 
Trade Name: FERN LLC",DAAA-UWF8-5FAH,BEVERLYMARTINE@GMAIL.COM,5806786554,CACHE,73527,COMANCHE
