,"LIN GREEN, LLC 
Trade Name:",DAAA-NK83-QHLR,MATT@STACYLEGALGROUP.COM,4058167228,MUSKOGEE,73010,GRADY
0,"LIN GREEN, LLC 
Trade Name:",DAAA-NK83-QHLR,MATT@STACYLEGALGROUP.COM,4058167228,MUSKOGEE,73010,GRADY
1,"ADVANCED WELLNESS AND DISPENSARY, LLC 
Trade Name: ADVANCED WELLNESS AND DISPENSARY, LLC",DAAA-N1JS-XZWR,"ADVANCEDWELLNESSANDDISPENSA
RY@GMAIL.COM",9183488803,MUSKOGEE,74401,MUSKOGEE
2,"BIG CHEEF DISPENSARY LLC 
Trade Name: DERNYELL HENRY",DAAA-7F8I-VSRH,DHENRY.1984@GMAIL.COM,4055376859,MUSKOGEE,74401,MUSKOGEE
3,"BIG PAPA'S LLC 
Trade Name: BIG PAPA'S OKIE TOKE","DAAA-VKKQ-
PAW7",RBEPPER@ME.COM,9189105309,MUSKOGEE,74401,MUSKOGEE
4,"EMERALD CROSS, LLC 
Trade Name: NATIVE GRASS DISPENSARY",DAAA-EKX6-CTSR,RONNIE@GCLEDS.COM,9186160611,MUSKOGEE,74401,MUSKOGEE
5,"EVO CANNABIS COMPANY MUSKOGEE WEST, LLC 
Trade Name:",DAAA-VJA8-IFTI,TIK@EVOLUTIONONLINE.COM,9182075436,MUSKOGEE,74401,MUSKOGEE
6,"FLOWER POWER DISPENSARY LLC 
Trade Name: FLOWER POWER DISPENSARY",DAAA-EJRL-TKKK,SHAWN_GANDY@YAHOO.COM,9185198010,MUSKOGEE,74401,MUSKOGEE
7,"GREEN HAZE L L C 
Trade Name: GREEN HAZE L L C",DAAA-NJYA-GXRN,"GREENHAZE2019@SUDDENLINKMAI
L.COM",9184065001,MUSKOGEE,74401,MUSKOGEE
8,"GREENST DISPENSARY 
Trade Name:",DAAA-VJTG-JZ56,FIREYRED104@ICLOUD.COM,9183910673,MUSKOGEE,74401,MUSKOGEE
9,"JUN GREEN, LLC 
Trade Name:",DAAA-VKQ6-XSDE,MATT@STACYLEGALGROUP.COM,4058167228,MUSKOGEE,74401,MUSKOGEE
10,"NAVIGATOR LIFE SERVICES, INC. 
Trade Name: NAVIGATOR LIFE MEDICAL MARIJUANA CO.",DAAA-VJIQ-SRLP,AJMITCHUM88@GMAIL.COM,9183606519,MUSKOGEE,74401,MUSKOGEE
11,"NEOK PAIN RELIEF LLC 
Trade Name: LOTUS GOLD",DAAA-NYXB-2ZCB,PJ@CBDPLUSUSA.COM,4054175333,MUSKOGEE,74401,MUSKOGEE
12,"OKIE MMJ AND TRANSPORT SERVICE LLC 
Trade Name: OKIE MMJ AND TRANSPORT SERVICE",DAAA-VYRZ-GPYB,STEPHEN@OKIEMMJ.COM,9186833733,MUSKOGEE,74401,MUSKOGEE
13,"POWELL FARM LLC 
Trade Name: POWELL FARM LLC",DAAA-NJEN-KDFI,POWELLCOLUMBUS@GMAIL.COM,9186875546,MUSKOGEE,74401,MUSKOGEE
14,"SEASONS OF GREENS LLC 
Trade Name: SEASONS OF GREENS LLC",DAAA-VYJI-UJS4,THEADRA@ATT.NET,4058227233,MUSKOGEE,74401,MUSKOGEE
