,"TOP SHELF MEDICINALS, LLC 
Trade Name: TOP SHELF MEDICINALS, LLC",DAAA-EKYO-BYHW,TOPSHELFSALLISAW@GMAIL.COM,9182358019,SALLISAW,74955,SEQUOYAH
0,"TOP SHELF MEDICINALS, LLC 
Trade Name: TOP SHELF MEDICINALS, LLC",DAAA-EKYO-BYHW,TOPSHELFSALLISAW@GMAIL.COM,9182358019,SALLISAW,74955,SEQUOYAH
1,"HI OCTANE CANNABIS COMPANY 2 
Trade Name:","DAAA-NK4M-
BAMD",RICKYD08@ICLOUD.COM,4797192562,SALLISAW,74955,SEQUOYAH
2,"HARVEST HEALTH DISPENSARY LLC 
Trade Name:",DAAA-41OD-BRYX,LANA@OKHARVESTHEALTH.COM,9184091374,SAND SPRINGS,74063,TULSA
3,"HYDROPOLIS LLC 
Trade Name: HYDROPOLIS LLC",DAAA-TV2E-X79A,"MCCASLINENTERPRISE@GMAIL.CO
M",9186942838,SAND SPRINGS,74063,TULSA
4,"J&E INVESTMENTS AND CONSULTING, LLC 
Trade Name:","DAAA-N1BW-
UBPH",GUERRA954@GMAIL.COM,9543959530,SAND SPRINGS,74063,TULSA
5,"JINYU GREEN, LLC 
Trade Name:",DAAA-NJJU-DNII,MATT@STACYLEGALGROUP.COM,4058167228,SAND SPRINGS,74063,TULSA
6,"KEYSTONE CANNABIS, LLC 
Trade Name: KEYSTONE CANNABIS",DAAA-VKSX-KJRM,MONJU2886@GMAIL.COM,9188520830,SAND SPRINGS,74063,OSAGE
7,"LIGHTHEART FARMACY INC 
Trade Name: LIGHTHEART CANNABIS CO","DAAA-E1SA-
EWNM",TODD@LIGHTHEARTFARMS.COM,9189028006,SAND SPRINGS,74063,TULSA
8,"NATURE'S CANDY DISPENSARY LLC 
Trade Name: NATURE'S APOTHECARY",DAAA-EKMM-I7AA,NATURESCANDYOK@GMAIL.COM,9188154422,SAND SPRINGS,74063,TULSA
9,"OHG, LLC 
Trade Name: OHG (OKLAHOMA HOME GROWN)",DAAA-O3UG-E3JK,OHGOKLLC@GMAIL.COM,9186295007,SAND SPRINGS,74063,TULSA
10,"PEACE PIPE CANNABIS COMPANY LLC 
Trade Name: PEACE PIPE CANNABIS COMPANY",DAAA-9PTH-Q9YY,PEACEPIPEOK@GMAIL.COM,9186399931,SAND SPRINGS,74063,TULSA
11,"TJHZD LLC 
Trade Name:",DAAA-41EI-LY8W,"HUANGLIZHENG03150816@GMAIL.
COM",7197251634,SAND SPRINGS,74063,OSAGE
12,"VERTICAL HORIZON FOUNDATION 
Trade Name: CANNABIS MARKETPLACE","DAAA-EJZM-
MQWM","CANNABISMARKETPLACEOK@GMAI
L.COM",9188291431,SAND SPRINGS,74063,TULSA
13,"WESTSIDE WELLNESS LLC 
Trade Name:",DAAA-41UL-LLBR,"WESTSIDEWELLNESS420@GMAIL.C
OM",9186718343,SAND SPRINGS,74063,TULSA
14,"WILD FLOWER MEDICAL MARIJUANA DISPENSARY LLC 
Trade Name: WILD FLOWER MEDICAL MARIJUANA DISPENSARY",DAAA-N1EV-KJ7W,"MYKELYNN.VASQUEZ8@GMAIL.CO
M",9188090919,SAND SPRINGS,74063,TULSA
