,"NATIVE LEAF DISPENSARY 
Trade Name: NATIVE LEAF DISPENSARY LLC",DAAA-4JIK-PXDD,NATIVELEAF@YAHOO.COM,4054106782,DEL CITY,73115,OKLAHOMA
0,"NATIVE LEAF DISPENSARY 
Trade Name: NATIVE LEAF DISPENSARY LLC",DAAA-4JIK-PXDD,NATIVELEAF@YAHOO.COM,4054106782,DEL CITY,73115,OKLAHOMA
1,"RELEAF DISPENSARY LLC 
Trade Name:",DAAA-NKT8-E6NU,"MYIESHA_MORRISON@YAHOO.CO
M",4055035475,DEL CITY,73115,OKLAHOMA
2,"THE HEAD ZONE, LLC 
Trade Name:",DAAA-MWZI-OZ9D,"THEHEADZONEOKC73115@GMAIL.C
OM",4055857053,DEL CITY,73115,OKLAHOMA
3,"TJS, LLC 
Trade Name: CANNABIS ISLAND",DAAA-LQ4G-CJDH,SAMMIE177@GMAIL.COM,4059220755,DEL CITY,73115,OKLAHOMA
4,"Z-DISPENSARY LLC 
Trade Name: Z-DISPENSARY LLC",DAAA-NKRV-RRZK,DR.DUSTINYORK13@GMAIL.COM,4056593752,DEL CITY,73115,OKLAHOMA
5,"GREEN MEDICAL PATIENTS LLC 
Trade Name: GREENDOCTOR 420",DAAA-E1LP-CEFC,CHRIS@GREENDOC420.COM,2546308556,DEL CITY,73135,OKLAHOMA
6,"PINK LEAF DISPENSARY LLC 
Trade Name:",DAAA-EZPT-3QEF,VICTORIA.DUNN1@GMAIL.COM,9519075866,DEL CITY,73135,OKLAHOMA
7,"420 ELEVATED LLC 
Trade Name: 420 ELEVATED","DAAA-EKCK-
WMZA","MISSASHLEYJENNINGS@GMAIL.CO
M",4057060093,DEL CITY,73115,OKLAHOMA
8,"420 SUNSHINE DISPENSARY, LLC 
Trade Name: 420 SUNSHINE DISPENSARY, LLC",DAAA-ZAZF-GUWR,FOUR20SUNSHINE@YAHOO.COM,4057685555,DEL CITY,73115,OKLAHOMA
9,"GREENTREE MEDICAL LLC 
Trade Name: ALTERNATIVE MEDICINE",DAAA-NJWZ-YHVR,GREENTREE357@YAHOO.COM,5802993227,DEVOL,73531,COTTON
10,"MEDSTATION-I LLC 
Trade Name: MEDSTATION-I, LLC",DAAA-EY7X-W1TR,"SWH@MARKETSTREETSTATIONSALE
M.COM",2142021566,DEVOL,73531,COTTON
11,"BEACH BUM LIFE, LLC 
Trade Name: BEACH BUM LIFE, LLC",DAAA-ICAA-JOCP,LLCBEACHBUMLIFE@GMAIL.COM,9186958002,DEWEY,74029,WASHINGTON
12,"BIG BUD DISPENSARY INC 
Trade Name:",DAAA-VKLI-5F9M,ILIKEBIGBUDSTOO@GMAIL.COM,9189162477,DEWEY,74029,WASHINGTON
13,"DANTE VENTURES, INC 
Trade Name: NIRVANA CANNABIS DISPENSARY",DAAA-U5RY-AOQB,"AKBAR.PANJWANI123@GMAIL.CO
M",2819488425,DEWEY,74029,WASHINGTON
14,"HIGHBLOOM ARTISAN CANNABIS, LLC 
Trade Name:",DAAA-EJRS-UUTI,CCRIESS@GMAIL.COM,9188860327,DEWEY,74029,WASHINGTON
