,"FCH NEWCASTLE LLC 
Trade Name: CBD PLUS USA",DAAA-4YOR-IO5W,"FULLCIRCLEHEALINGOK@GMAIL.CO
M",4056375259,NEWCASTLE,73065,MCCLAIN
0,"FCH NEWCASTLE LLC 
Trade Name: CBD PLUS USA",DAAA-4YOR-IO5W,"FULLCIRCLEHEALINGOK@GMAIL.CO
M",4056375259,NEWCASTLE,73065,MCCLAIN
1,"GROUND ZERO DISPENSARY, LLC 
Trade Name:",DAAA-GT1I-KSAT,"GROUNDZERODISPENSARY11@GM
AIL.COM",4053149399,NEWCASTLE,73065,MCCLAIN
2,"MAIN STREET CANNABIS COMPANY LLC. 
Trade Name: MAIN STREET CANNABIS COMPANY",DAAA-0KKB-TJGL,ERIDE929@GMAIL.COM,4053133922,NEWCASTLE,73065,MCCLAIN
3,"MOM & POP'S CANNABIS SHOP LLC 
Trade Name: MOM & POP'S CANNABIS SHOP","DAAA-NYD2-
WXON",MNPINFO@MNP420.COM,4054068010,NEWCASTLE,73065,MCCLAIN
4,"SUNSHINE COOPERATIVE LLC 
Trade Name: THE JOINT CANNABIS CLUB",DAAA-E1KI-OJQV,THEJOINTOKC@GMAIL.COM,9185579998,NEWCASTLE,73065,MCCLAIN
5,"TOTAL HOLISTIC CARE, INC 
Trade Name:",DAAA-4KNK-WTLH,SMCCTRICITY@GMAIL.COM,4052228658,NEWCASTLE,73065,MCCLAIN
6,"VICE CAPITAL DISPENSARY LLC 
Trade Name: LOTUS GOLD",DAAA-K093-DBKM,RYAN.VICE@ICLOUD.COM,4057407926,NEWCASTLE,73065,MCCLAIN
7,"NATIVE HARVEST LLC 
Trade Name:",DAAA-NJKM-RVRH,"COURTNEY@OKLAHOMAMOTORCA
RS.COM",4053178842,NEWCASTLE,73072,MCCLAIN
8,"AMERICAN CANNABIS 8 LLC 
Trade Name: AMERICAN CANNABIS",DAAA-VKT0-NZVW,HEALINGFARMS420@GMAIL.COM,5419443385,NEWCASTLE,73065,MCCLAIN
9,"1121 DELTA 9 LLC 
Trade Name: NEW+MED CANNABIS COMPANY",DAAA-EKJ9-NNRT,ERIC@JMLER.COM,4052083667,NEWCASTLE,73065,MCCLAIN
10,"HEMP STATION DISPENSARY, LLC 
Trade Name: HEMP STATION DISPENSARY",DAAA-NJ6L-DRSW,MAGGIEMAGEN@GMAIL.COM,5803043651,NEWKIRK,74647,KAY
11,"INDIGENOUS HEALTH SOLUTIONS LLC 
Trade Name: INDIGENOUS HEALTH SOLUTIONS LLC",DAAA-4YFI-6RW3,"REBECCA.BARTLETT@OMDEVELOP
MENT.ORG",4052354702,NEWKIRK,74647,KAY
12,"PRIDE OF THE PRAIRIE SUPPLY LLC 
Trade Name: PRIDE OF THE PRAIRIE SUPPLY LLC",DAAA-DNLV-LSC0,KCJ67KCJ67@ICLOUD.COM,9186041604,NEWKIRK,74647,KAY
13,"MILLER GREENACRES PHARM, LLC 
Trade Name: MILLER GREENACRES PHARMS",DAAA-NYDV-JXXZ,"MILLERGREENACRESFARMS@GMAI
L.COM",4052553045,NICOMA PARK,73066,CLEVELAND
14,"DOOBIE J'S DISPENSARY LLC 
Trade Name: DOOBIE J'S  DISPENSARY LLC","DAAA-N1U6-
YYGM",COBRA1450@SBCGLOBAL.NET,4058209366,NOBLE,73068,CLEVELAND
