,"WELL GREENS BROADWAY LLC 
Trade Name: WELL GREENS",DAAA-VJXC-D9Q8,"MANAGEMENT@WELLGREENSOKC.
COM",2485901161,OKLAHOMA CITY,73103,OKLAHOMA
0,"WELL GREENS BROADWAY LLC 
Trade Name: WELL GREENS",DAAA-VJXC-D9Q8,"MANAGEMENT@WELLGREENSOKC.
COM",2485901161,OKLAHOMA CITY,73103,OKLAHOMA
1,"COMPASSIONATE CARE BRICKTOWN LLC 
Trade Name: COMPASSIONATE CARE BRICKTOWN LLC",DAAA-NJYK-HRMO,CHRIS@STARBUDS.US,3039479164,OKLAHOMA CITY,73104,OKLAHOMA
2,"CORNER BOOTH, LLC 
Trade Name: CHILL DISPENSARY",DAAA-VKIQ-HBYV,JUSTIN@CHILLDISPENSARY.COM,4053712693,OKLAHOMA CITY,73104,OKLAHOMA
3,"ELECTRA BRANDS LLC 
Trade Name: ELECTRALEAF",DAAA-N1Y4-QI2T,RICKI@LIBERTYHEALS.COM,4847975950,OKLAHOMA CITY,73104,OKLAHOMA
4,"GR COMPANIES OK, LLC 
Trade Name:",DAAA-NKZJ-SMEO,"GRASSROOTSOKLAHOMA1@GMAIL.
COM",7734597766,OKLAHOMA CITY,73104,OKLAHOMA
5,"KAVAS LLC 
Trade Name: GREEN SUNSHINE",DAAA-N1KC-THNB,DAWN@GREENSUNSHINE.LOVE,5418526159,OKLAHOMA CITY,73104,OKLAHOMA
6,"OKLADISPO BRICKTOWN, LLC 
Trade Name: THE PEAK BRICKTOWN DISPENSARY",DAAA-4KAX-6Q18,BLAKE@THEPEAKOK.COM,4055340005,OKLAHOMA CITY,73104,OKLAHOMA
7,"THC THE HEALING CANNABIS, LLC 
Trade Name:",DAAA-4YYP-PFY7,MIKEARNETT1@GMAIL.COM,4057670522,OKLAHOMA CITY,73104,OKLAHOMA
8,"KISSING CLOUDS HOLISTIC HEALING LLC 
Trade Name: KISSING CLOUDS HOLISTIC HEALING LLC","DAAA-4YGO-
QWPO",KISSINGCLOUDSOKC@GMAIL.COM,4054439252,OKLAHOMA CITY,73105,OKLAHOMA
9,"THE GOOD COMPANY PROCESSING LLC 
Trade Name:",DAAA-EJ00-QLFB,WES@PORTFOLIODENVER.COM,3036016159,OKLAHOMA CITY,73105,OKLAHOMA
10,"ALCHEMY GOLD HEALING LLC 
Trade Name: ALCHEMY GOLD HEALING",DAAA-E1BO-QI4S,"ALCHEMYGOLDHEALING@GMAIL.C
OM",4054768577,OKLAHOMA CITY,73106,OKLAHOMA
11,"C.A GREEN, LLC 
Trade Name:",DAAA-V1ZN-L9PB,LINDSEYBUSINESS@HOTMAIL.COM,2145586951,OKLAHOMA CITY,73106,OKLAHOMA
12,"CLASSEN APOTHECARE, LLC 
Trade Name: CLASSEN APOTHECARE","DAAA-E1QX-
WTNC","CLASSENAPOTHECARE@GMAIL.CO
M",4056737611,OKLAHOMA CITY,73106,OKLAHOMA
13,"CLASSEN KUSH HOUSE LLC 
Trade Name:",DAAA-4KPD-EHSH,CLASSENKUSHHOUSE@GMAIL.COM,3162144613,OKLAHOMA CITY,73106,OKLAHOMA
14,"CVLTIVATION CLVB LLC 
Trade Name: CVLTIVATION CLVB LLC",DAAA-N1BS-TEAD,JACKIE@CULTIVATIONCLUB.COM,4055704849,OKLAHOMA CITY,73106,OKLAHOMA
