,"SMOKIN ACES FARM, LLC. 
Trade Name: SMOKIN ACES FARM",DAAA-4JNP-EBVC,SMOKINACESFARM@GMAIL.COM,4054236010,LINDSAY,73052,OKLAHOMA
0,"SMOKIN ACES FARM, LLC. 
Trade Name: SMOKIN ACES FARM",DAAA-4JNP-EBVC,SMOKINACESFARM@GMAIL.COM,4054236010,LINDSAY,73052,OKLAHOMA
1,"2RBC,LLC 
Trade Name: THE CANNA STATION",DAAA-4J8G-3SUK,CHANCELV@GMAIL.COM,9183232165,LINDSAY,73052,GARVIN
2,"CHIEFIN MEDS LLC 
Trade Name: CHIEFIN MEDS",DAAA-VKSV-KTLY,CHIEFINMEDS@GMAIL.COM,9188644845,LOCUST GROVE,74352,MAYES
3,"CHRONIC MD, LLC 
Trade Name: CHRONIC MD",DAAA-41BQ-BUML,CHRONICMD918@GMAIL.COM,9188649508,LOCUST GROVE,74352,MAYES
4,"THE MEDICAL JOINT LLC 
Trade Name:","DAAA-WF5F-
WKNF","MEDICALJOINTFAMILY@GMAIL.CO
M",2703033733,LOCUST GROVE,74352,COMANCHE
5,"420/7 
Trade Name: 420/7",DAAA-VJ7X-VVPV,VANGUNA2019@GMAIL.COM,9189441526,LOCUST GROVE,74352,MAYES
6,"COOL CREEK CANNABIS LLC 
Trade Name: COOL CREEK CANNABIS LLC",DAAA-EJFV-XSXA,"COOLCREEKCANNABIS@GMAIL.CO
M",5802209541,LONE GROVE,73443,CARTER
7,"EARTHY ENDO DISPENSARY 
Trade Name:",DAAA-VWZH-KIKE,EARTHYENDO@GMAIL.COM,5804474371,LONE GROVE,73443,CARTER
8,"HOLISTIC CARE LLC 
Trade Name: KRONIC KURES FARMACY",DAAA-NJHR-4COB,SUDESHTHAPA71@GMAIL.COM,5802210370,LONE GROVE,73443,CARTER
9,"MEDICANN-OK LONE GROVE LLC 
Trade Name:",DAAA-AZ3H-6K9V,TINA.MEDICANNOK@GMAIL.COM,4054645554,LONE GROVE,73443,CARTER
10,"THE EMBER LLC 
Trade Name: THE EMBER",DAAA-KQ2H-1FGK,EMBEROKLAHOMA@GMAIL.COM,5805041558,LONE GROVE,73443,CARTER
11,"STASHBOX 70 
Trade Name:",DAAA-VKPJ-VIYL,JOSH_WALKER28@LIVE.COM,5804909725,LONE GROVE,73443,CARTER
12,"THE COPPER POT 
Trade Name: THE COPPER POT",DAAA-VYEE-QFPV,COPPERPOTDIS@GMAIL.COM,5805308370,LONE WOLF,73655,KIOWA
13,"PING TWO, LLC 
Trade Name:",DAAA-VKG2-ZZH4,MATT@STACYLEGALGROUP.COM,4058167228,LUTHER,73054,LOGAN
14,"THE HIGHDY HOLE LLC 
Trade Name: THE HIGHDY HOLE",DAAA-41SK-ZLR6,THEHIGHDYHOLE@HOTMAIL.COM,4053176038,LUTHER,73054,OKLAHOMA
