,"M&W MANAGEMENT, LLC 
Trade Name:",DAAA-NJIP-BAXX,MWWGREENINC@GMAIL.COM,4057617892,YUKON,73099,CANADIAN
0,"M&W MANAGEMENT, LLC 
Trade Name:",DAAA-NJIP-BAXX,MWWGREENINC@GMAIL.COM,4057617892,YUKON,73099,CANADIAN
1,"MME ENTERPRISES LLC 
Trade Name: LOTUS GOLD",DAAA-VJO1-VDFW,"SURREYHILLS.OWNER@CBDPLUSUS
A.COM",4052399798,YUKON,73099,CANADIAN
2,"NATURAL GREEN CANNABIS DISPENSARY INC. 
Trade Name: HERB'N OUT",DAAA-4J8G-LFAN,JESSYAROGERS@GMAIL.COM,4055370313,YUKON,73099,CANADIAN
3,"NICE LEAF LLC 
Trade Name: ZIGGYZ PLUS",DAAA-KXKX-BDPT,ZIGGYZ.OKLAHOMA@GMAIL.COM,4052408391,YUKON,73099,CANADIAN
4,"OZ DISTRIBUTION AND SALES LLC 
Trade Name: OZ DISPENSARY",DAAA-V1C8-VJDU,405DISTRIBUTION@GMAIL.COM,4057406020,YUKON,73099,CANADIAN
5,"RISING ALTITUDE, LLC 
Trade Name: CRAFT CANNABIS COMPANY","DAAA-DHMU-
KPAU",TONYLDAVIS@MSN.COM,4056973939,YUKON,73099,CANADIAN
6,"THE GREEN LILY LLC 
Trade Name:",DAAA-4KOW-5SSP,CWKOERTNER@GMAIL.COM,9184134606,YUKON,73099,CANADIAN
7,"THE LOUD FLOWER LLC 
Trade Name:",DAAA-4YTD-UCZ9,WES@THELOUDFLOWER.COM,4053970600,YUKON,73099,CANADIAN
8,"TURTLEPONICS LLC 
Trade Name:",DAAA-R5E2-IWE3,TURTLEPONICSLLC@GMAIL.COM,4056275308,YUKON,73099,CLEVELAND
