,"THE MEDICINE POUCH LLC 
Trade Name: THE MEDICINE POUCH",DAAA-5XPN-YN3W,"THEMEDICINEPOUCH.ADA@GMAIL.
COM",5803200487,ATOKA,74525,ATOKA
0,"THE MEDICINE POUCH LLC 
Trade Name: THE MEDICINE POUCH",DAAA-5XPN-YN3W,"THEMEDICINEPOUCH.ADA@GMAIL.
COM",5803200487,ATOKA,74525,ATOKA
1,"THE PEACE PIPE 
Trade Name:",DAAA-EYGL-V4UP,RPSZ472@SBCGLOBAL.NET,2144714037,ATOKA,74525,ATOKA
2,"GREEN HEART MEDS LLC 
Trade Name: GREEN HEART MEDS LLC",DAAA-OBYX-RBWF,CLX918@GMAIL.COM,9184070116,BARNSDALL,74002,OSAGE
3,"J&J MEDCO LLC 
Trade Name: J&J MEDCO LLC",DAAA-0OQJ-I2WY,JSMITH755871@GMAIL.COM,9789784327,BARNSDALL,74002,OSAGE
4,"WADE MCWILLIAMS D/B/A A & J'S BUD SHOP 
Trade Name: A & J'S BUD SHOP","DAAA-BSBH-
MHRR",WRMCWILL@GMAIL.COM,9186372433,BARNSDALL,74002,OSAGE
5,"BEST WEED STORE, LLC 
Trade Name:",DAAA-NJMV-UDTB,DENISECPARKS@YAHOO.COM,5172027969,BARTLESVILLE,74003,WASHINGTON
6,"DANK MEDIC, LLC 
Trade Name: DANK MEDIC",DAAA-VKDI-X9RO,DANKMEDIC918@OUTLOOK.COM,4055350344,BARTLESVILLE,74003,WASHINGTON
7,"FLIPPIN FARMS OF BARTLESVILLE LLC 
Trade Name: FLIPPIN FARMS OF BARTLESVILLE",DAAA-41AY-MC3U,FLIPPINFARMSLLC@GMAIL.COM,2252532267,BARTLESVILLE,74003,WASHINGTON
8,"HEALTHY HEMPTATIONS LLC 
Trade Name: HEALTHY HEMPTATIONS",DAAA-4J5T-BQ9D,"HEALTHYHEMPTATION@GMAIL.CO
M",9186946965,BARTLESVILLE,74003,WASHINGTON
9,"T..A.G. MMJ LLC 
Trade Name: T.A.G. MMJ LLC #2",DAAA-ETD2-5S24,ETTRUCKS84@GMAIL.COM,9188862324,BARTLESVILLE,74003,WASHINGTON
10,"BUD BROTHERS COUGHY SHOP LLC 
Trade Name: BUD BROTHERS COUGHY SHOP, LLC",DAAA-V1JI-JANA,"BILL@BUDBROTHERSCOUGHYSHOP.
COM",6203091421,BARTLESVILLE,74006,WASHINGTON
11,"GARDEN CITY VENTURES INC. 
Trade Name: NIRVANA DISPENSARY",DAAA-V18U-TIGE,LASIARSHAD@GMAIL.COM,2813098908,BARTLESVILLE,74006,WASHINGTON
12,"GAS ROOM DISPENSARY 
Trade Name: GAS ROOM DISPENSARY",DAAA-E1ON-G3IZ,GASROOM2546@GMAIL.COM,9185196667,BARTLESVILLE,74006,WASHINGTON
13,"GREENLEAF SOLUTIONS LLC 
Trade Name: GREENLEAF SOLUTIONS LLC",DAAA-N19E-HGTP,BRIAN@SUNSTONE.ONE,9189479163,BARTLESVILLE,74006,WASHINGTON
14,"HIGH ROLLER INVESTMENTS, INC 
Trade Name:",DAAA-NYDK-UDPK,ROBIN@CBDPLUSUSA.COM,9189355643,BARTLESVILLE,74006,TULSA
