,"CHIEFING OASIS PURE HERBAL SUPPLY CO. LLC 
Trade Name:",DAAA-POUQ-PLDI,CHIEFINGOASIS@OUTLOOK.COM,4057883958,WEWOKA,74884,SEMINOLE
0,"CHIEFING OASIS PURE HERBAL SUPPLY CO. LLC 
Trade Name:",DAAA-POUQ-PLDI,CHIEFINGOASIS@OUTLOOK.COM,4057883958,WEWOKA,74884,SEMINOLE
1,"SMART STOP LLC 
Trade Name: SMART STOP",DAAA-VJNL-SLFW,JSMART1984@YAHOO.COM,4056417714,WEWOKA,74884,SEMINOLE
2,"CROSSROADS, L.L.C. 
Trade Name: CROSSROADS MEDICAL GROUP",DAAA-U2TI-VMPQ,HIGHONCAVANAL2@YAHOO.COM,9186476380,WHITEFIELD,74472,HASKELL
3,"HK ORGANICS LLC 
Trade Name: HK ORGANICS",DAAA-N1H7-HRFE,DKAUK1@GMAIL.COM,9184656717,WILBURTON,74578,LATIMER
4,"PPK INVESTMENT GROUP INC 
Trade Name: COUNTRY CANNABIS",DAAA-VJCQ-97I8,RALPHPYATT@HUGHES.NET,9184653202,WILBURTON,74578,LATIMER
5,"ROYAL LEAF LLC 
Trade Name: ROYAL LEAF DISPENSARY WILBURTON",DAAA-VJGO-GNS7,WULZ.STEVE@GMAIL.COM,2147077390,WILBURTON,74578,LATIMER
6,"WILBURTON EAST END DISPENSARY 
Trade Name:",DAAA-41GC-0PQO,"NICHOLASCHATLEY@HOTMAIL.CO
M",9184718864,WILBURTON,74578,LATIMER
7,"INVICTUS BOTANICA 420, LLC 
Trade Name:",DAAA-VYKN-I9DA,INVICTUS420OK@GMAIL.COM,9184657212,WILBURTON,74578,LATIMER
8,"AD DISTRIBUTION INC 
Trade Name: CROWN LEAF",DAAA-41OH-PZEI,ADDAH211@GMAIL.COM,5807986184,WILSON,73463,CARTER
9,"CANNABIS TRADE COMPANY LLC. 
Trade Name:",DAAA-NJSX-CTXV,MDD134@GMAIL.COM,5804472525,WILSON,73463,CARTER
10,"CHRONIC MEDS LLC 
Trade Name: CHRONIC MEDS",DAAA-4JXZ-QBZP,CHRONIC.MEDDS@GMAIL.COM,5802221840,WILSON,73463,CARTER
11,"HOLISTICMEDS LLC 
Trade Name:",DAAA-NJTV-S76G,NGRAHAM@HOLISTICMEDS.NET,8179658590,WILSON,73463,CARTER
12,"SOUTH CENTRAL HYDROPONICS LLC 
Trade Name: SC HYDRO",DAAA-4JUE-SY2Z,"SOUTHCENTRALHYDRO@GMAIL.CO
M",5804654498,WILSON,73463,CARTER
13,"ALTERNATIVE CURES, LLC 
Trade Name: ALTERNATIVE CURES",DAAA-4Y5M-A86S,"ALTERNATIVECURESLLC@GMAIL.CO
M",5803345061,WOODWARD,73801,WOODWARD
14,"C&C BROTHERS LLC 
Trade Name: GOLDLEAF DISPENSARY",DAAA-LN4H-X6BR,CHILDERSWILL@OUTLOOK.COM,4059996239,WOODWARD,73801,WOODWARD
