,"NATURAL GREEN HERBS, LLC 
Trade Name:",DAAA-VKQH-3LGG,SEELEE422@GMAIL.COM,9182537576,JAY,74346,DELAWARE
0,"NATURAL GREEN HERBS, LLC 
Trade Name:",DAAA-VKQH-3LGG,SEELEE422@GMAIL.COM,9182537576,JAY,74346,DELAWARE
1,"POOLE FARMS LL, LLC 
Trade Name: POOLE FARMS LL, LLC",DAAA-NKKD-AYSZ,FOXYGIANTS@YAHOO.COM,9188052462,JAY,74346,DELAWARE
2,"FUME VENTRUES INC. 
Trade Name: EDEN CANNABIS CO.",DAAA-4J14-VXNV,LASIARSHAD@GMAIL.COM,2813098908,JENKS,74037,TULSA
3,"HIGH ROLLER INVESTMENTS, INC 
Trade Name:",DAAA-VYBL-AKIL,ROBIN@CBDPLUSUSA.COM,9189355643,JENKS,74037,TULSA
4,"MAIN STREET MEDS, INC 
Trade Name:",DAAA-EYOI-KHP2,MAINSTREETMEDS@GMAIL.COM,9182614109,JENKS,74037,TULSA
5,"MED CANNABIS SOLUTIONS LLC 
Trade Name: MED CANNABIS SOLUTIONS LLC","DAAA-NJHM-
6RUM",SHIMULNEWAZ@YAHOO.COM,9188512040,JENKS,74037,TULSA
6,"GG-01 LLC 
Trade Name: GG-01 LLC",DAAA-QL7R-TKDQ,DRJOSHWEDMAN@GMAIL.COM,9183462590,JENKS,74037,TULSA
7,"JONES DISPENSARY GROUP, LLC 
Trade Name: JONES DISPENSARY GROUP",DAAA-L3F2-WX6E,"JONESDISPENSARYGROUP@GMAIL.
COM",4056270948,JONES,73049,OKLAHOMA
8,"THE KANDY KITCHEN 
Trade Name: KANDY KITCHEN","DAAA-EK1D-
GHW4",ANGELIAYOUNGS@YAHOO.COM,4056200379,JONES,73049,OKLAHOMA
9,"MA & PA'S CANNA SHOP, INC 
Trade Name: MA & PA'S CANNA SHOP II",DAAA-CNNB-PPU0,MMLLC.2015@YAHOO.COM,9188016034,KANSAS,74347,DELAWARE
10,"KAW DISPENSARY 
Trade Name: BUD BARN",DAAA-4KNE-FRQU,RACING4PARTS@YAHOO.COM,5807160606,KAW CITY,74641,KAY
11,"VINTAGE NUTRITION LLC 
Trade Name: BEYOND THE SEED",DAAA-E1XS-VF3E,VINTAGENUTRITION@YAHOO.COM,9188055147,KELLYVILLE,74039,CREEK
12,"G & C DISPENSARY LLC 
Trade Name: G & C DISPENSARY LLC",DAAA-E1CL-X4UK,GCDISPENSARY@YAHOO.COM,9189662015,KEOTA,74941,HASKELL
13,"LOKI'S LEAF LLC 
Trade Name: LOKIS LEAF LLC","DAAA-XV2W-
GHRO",LOKISLEAF@GMAIL.COM,9188641003,KETCHUM,74301,CRAIG
14,"FRAPPHOUSE DISPENSARY KETCHUM 
Trade Name: FRAPPHOUSE DISPENSARY",DAAA-R0KP-MYTF,MURRYFRAPP@ICLOUD.COM,9185008352,KETCHUM,74349,CRAIG
